$MOVEMENTEVALUATION:SIMRUN,TIMEINT,MOVEMENT,QLEN,QLENMAX,VEHS(ALL),PERS(ALL),LOS(ALL),LOSVAL(ALL),VEHDELAY(ALL),PERSDELAY(ALL),STOPDELAY(ALL),STOPS(ALL),EMISSIONSCO,EMISSIONSNOX,EMISSIONSVOC,FUELCONSUMPTION
3,3180-3210,2,16.78,67.87,27,27,LOS_C,3,22.88,22.88,5.30,4.00,83.509,16.248,19.354,1.195
3,3180-3210,3-4@325.6-4@367.6,33.89,83.44,7,7,LOS_C,3,27.88,27.88,4.55,3.71,21.500,4.183,4.983,0.308
3,3180-3210,3-4@325.6-10007@31.1,33.89,83.44,8,8,LOS_D,4,38.85,38.85,8.31,10.00,60.183,11.709,13.948,0.861
3,3180-3210,3-14@905.4-14@945.6,5.56,29.64,6,6,LOS_A,1,8.48,8.48,1.83,0.50,3.614,0.703,0.838,0.052
3,3180-3210,3-14@905.4-10006@28.4,5.56,29.64,6,6,LOS_A,1,8.26,8.26,2.11,1.00,5.163,1.004,1.196,0.074
3,3180-3210,3,19.73,83.44,27,27,LOS_C,3,22.46,22.46,4.52,4.26,88.369,17.193,20.480,1.264
3,3180-3210,4-14@1018.5-14@1056.3,3.10,10.81,7,7,LOS_A,1,6.40,6.40,1.76,0.43,3.843,0.748,0.891,0.055
3,3180-3210,4-14@1018.5-10016@30.7,3.10,10.81,8,8,LOS_A,1,4.86,4.86,0.88,0.13,2.592,0.504,0.601,0.037
3,3180-3210,4-15@605.8-15@651.4,14.29,41.02,6,6,LOS_C,3,34.06,34.06,6.01,6.33,29.448,5.730,6.825,0.421
3,3180-3210,4-15@605.8-10017@29.2,14.29,41.02,6,6,LOS_C,3,31.13,31.13,6.65,4.83,23.983,4.666,5.558,0.343
3,3180-3210,4,8.70,41.02,27,27,LOS_B,2,17.59,17.59,3.53,2.63,59.708,11.617,13.838,0.854
3,3180-3210,5-6@771.4-6@812.3,28.06,60.64,8,8,LOS_C,3,27.20,27.20,8.60,2.25,16.550,3.220,3.836,0.237
3,3180-3210,5-6@771.4-10008@26.8,28.06,60.64,8,8,LOS_C,3,24.79,24.79,5.89,1.13,10.202,1.985,2.364,0.146
3,3180-3210,5-15@917.1-15@953.7,4.00,20.61,7,7,LOS_A,1,4.17,4.17,0.33,0.14,2.572,0.501,0.596,0.037
3,3180-3210,5-15@917.1-10009@26.6,4.00,20.61,7,7,LOS_A,1,6.52,6.52,0.59,0.14,2.749,0.535,0.637,0.039
3,3180-3210,5,16.03,60.64,30,30,LOS_B,2,16.36,16.36,4.08,0.97,32.040,6.234,7.426,0.458
3,3180-3210,6-4@647.9-4@688.0,35.26,53.86,4,4,LOS_C,3,27.79,27.79,12.21,1.75,6.929,1.348,1.606,0.099
3,3180-3210,6-4@647.9-10011@22.3,35.26,53.86,3,3,LOS_C,3,34.70,34.70,12.65,3.67,8.527,1.659,1.976,0.122
3,3180-3210,6-6@878.0-6@917.5,2.03,14.13,8,8,LOS_A,1,7.81,7.81,0.79,0.38,4.156,0.809,0.963,0.059
3,3180-3210,6-6@878.0-10010@26.4,2.03,14.13,7,7,LOS_A,1,5.74,5.74,1.04,0.43,3.539,0.689,0.820,0.051
3,3180-3210,6,18.64,53.86,22,22,LOS_B,2,14.45,14.45,4.56,1.09,23.563,4.584,5.461,0.337
3,3180-3210,7-1@504.8-1@548.8,64.09,113.31,10,10,LOS_D,4,45.13,45.13,13.21,12.00,88.285,17.177,20.461,1.263
3,3180-3210,7-1@504.8-10013@33.6,64.09,113.31,9,9,LOS_D,4,54.63,54.63,16.70,15.00,91.803,17.862,21.276,1.313
3,3180-3210,7-6@983.5-6@1021.9,5.49,16.40,4,4,LOS_A,1,9.65,9.65,0.42,0.75,3.280,0.638,0.760,0.047
3,3180-3210,7-6@983.5-10012@22.9,5.49,16.40,3,3,LOS_B,2,12.22,12.22,2.36,0.67,2.295,0.446,0.532,0.033
3,3180-3210,7,34.79,113.31,26,26,LOS_D,4,39.16,39.16,11.20,10.00,189.098,36.792,43.825,2.705
3,3180-3210,8-5@427.2-5@466.3,18.30,53.99,9,9,LOS_C,3,27.19,27.19,5.12,2.89,22.955,4.466,5.320,0.328
3,3180-3210,8-5@427.2-10015@30.1,18.30,53.99,9,9,LOS_C,3,26.40,26.40,5.58,2.89,22.763,4.429,5.276,0.326
3,3180-3210,8-6@1086.4-6@1124.9,1.20,6.45,5,5,LOS_A,1,4.12,4.12,0.88,0.80,3.524,0.686,0.817,0.050
3,3180-3210,8-6@1086.4-10014@25.1,1.20,6.45,6,6,LOS_A,1,2.66,2.66,0.76,0.17,1.754,0.341,0.407,0.025
3,3180-3210,8,9.75,53.99,29,29,LOS_B,2,17.89,17.89,3.63,1.97,50.312,9.789,11.660,0.720
3,3210-3240,1-5@777.9-5@820.9,4.13,18.85,9,9,LOS_A,1,9.20,9.20,0.88,0.33,5.186,1.009,1.202,0.074
3,3210-3240,1-5@777.9-14@745.4,4.13,18.85,9,9,LOS_B,2,11.83,11.83,2.11,0.78,8.131,1.582,1.884,0.116
3,3210-3240,1-14@698.3-14@745.4,12.35,33.87,5,5,LOS_B,2,18.55,18.55,3.27,1.20,6.409,1.247,1.485,0.092
3,3210-3240,1-14@698.3-10004@28.4,12.35,33.87,6,6,LOS_B,2,13.40,13.40,1.35,1.00,6.275,1.221,1.454,0.090
3,3210-3240,1,8.24,33.87,29,29,LOS_B,2,12.50,12.50,1.77,0.76,26.045,5.067,6.036,0.373
3,3210-3240,2-1@839.5-1@885.5,24.20,51.78,6,6,LOS_C,3,27.79,27.79,6.48,4.50,21.330,4.150,4.943,0.305
3,3210-3240,2-1@839.5-10000@37.4,24.20,51.78,6,6,LOS_C,3,27.34,27.34,6.96,3.83,18.299,3.560,4.241,0.262
3,3210-3240,2-14@803.9-14@847.3,2.72,12.96,7,7,LOS_A,1,7.75,7.75,1.47,0.29,3.243,0.631,0.752,0.046
3,3210-3240,2-14@803.9-10001@24.3,2.72,12.96,8,8,LOS_A,1,6.28,6.28,0.94,0.38,3.671,0.714,0.851,0.053
3,3210-3240,2,13.46,51.78,27,27,LOS_B,2,16.12,16.12,3.65,2.04,46.544,9.056,10.787,0.666
3,3210-3240,3-4@325.6-4@367.6,39.01,70.08,8,8,LOS_D,4,35.62,35.62,12.45,4.63,30.310,5.897,7.025,0.434
3,3210-3240,3-4@325.6-10007@31.1,39.01,70.08,8,8,LOS_D,4,35.88,35.88,11.09,5.63,34.120,6.639,7.908,0.488
3,3210-3240,3-14@905.4-14@945.6,2.54,11.97,5,5,LOS_A,1,5.84,5.84,0.49,0.20,1.827,0.355,0.423,0.026
3,3210-3240,3-14@905.4-10006@28.4,2.54,11.97,8,8,LOS_A,1,3.93,3.93,0.14,0.25,2.855,0.555,0.662,0.041
3,3210-3240,3,20.77,70.08,29,29,LOS_C,3,21.81,21.81,6.62,2.93,68.758,13.378,15.935,0.984
3,3210-3240,4-14@1018.5-14@1056.3,2.37,15.19,9,9,LOS_A,1,3.32,3.32,0.76,0.22,3.247,0.632,0.753,0.046
3,3210-3240,4-14@1018.5-10016@30.7,2.37,15.19,5,5,LOS_A,1,5.51,5.51,0.00,0.00,1.257,0.245,0.291,0.018
3,3210-3240,4-15@605.8-15@651.4,24.82,50.69,5,5,LOS_C,3,26.34,26.34,7.76,1.20,7.085,1.379,1.642,0.101
3,3210-3240,4-15@605.8-10017@29.2,24.82,50.69,5,5,LOS_C,3,24.91,24.91,7.82,2.20,10.324,2.009,2.393,0.148
3,3210-3240,4,13.60,50.69,24,24,LOS_B,2,13.07,13.07,3.53,0.79,21.411,4.166,4.962,0.306
3,3210-3240,5-6@771.4-6@812.3,13.73,32.53,6,6,LOS_C,3,25.61,25.61,5.10,2.17,12.054,2.345,2.794,0.172
3,3210-3240,5-6@771.4-10008@26.8,13.73,32.53,6,6,LOS_B,2,18.37,18.37,3.94,1.17,7.267,1.414,1.684,0.104
3,3210-3240,5-15@917.1-15@953.7,5.59,21.40,8,8,LOS_B,2,10.25,10.25,2.01,1.00,8.234,1.602,1.908,0.118
3,3210-3240,5-15@917.1-10009@26.6,5.59,21.40,7,7,LOS_B,2,14.68,14.68,4.50,1.29,8.904,1.732,2.063,0.127
3,3210-3240,5,9.66,32.53,27,27,LOS_B,2,16.61,16.61,3.77,1.37,36.476,7.097,8.454,0.522
3,3210-3240,6-4@647.9-4@688.0,48.62,89.17,6,6,LOS_C,3,30.41,30.41,11.59,3.67,18.232,3.547,4.226,0.261
3,3210-3240,6-4@647.9-10011@22.3,48.62,89.17,6,6,LOS_D,4,36.73,36.73,13.29,4.33,21.264,4.137,4.928,0.304
3,3210-3240,6-6@878.0-6@917.5,4.29,18.40,6,6,LOS_A,1,6.79,6.79,0.36,0.33,2.902,0.565,0.673,0.042
3,3210-3240,6-6@878.0-10010@26.4,4.29,18.40,8,8,LOS_A,1,6.25,6.25,1.77,0.50,4.581,0.891,1.062,0.066
3,3210-3240,6,26.45,89.17,26,26,LOS_B,2,18.99,18.99,6.37,2.08,47.277,9.198,10.957,0.676
3,3210-3240,7-1@504.8-1@548.8,27.59,63.45,10,10,LOS_C,3,33.23,33.23,8.11,6.00,46.005,8.951,10.662,0.658
3,3210-3240,7-1@504.8-10013@33.6,27.59,63.45,8,8,LOS_D,4,37.86,37.86,7.20,7.75,45.832,8.917,10.622,0.656
3,3210-3240,7-6@983.5-6@1021.9,3.33,15.14,6,6,LOS_A,1,8.95,8.95,1.82,0.50,3.665,0.713,0.849,0.052
3,3210-3240,7-6@983.5-10012@22.9,3.33,15.14,7,7,LOS_A,1,7.80,7.80,2.28,0.43,3.724,0.725,0.863,0.053
3,3210-3240,7,15.46,63.45,31,31,LOS_C,3,23.99,23.99,5.34,4.13,98.926,19.247,22.927,1.415
3,3210-3240,8-5@427.2-5@466.3,25.88,67.94,5,5,LOS_C,3,25.17,25.17,7.37,2.00,9.288,1.807,2.153,0.133
3,3210-3240,8-5@427.2-10015@30.1,25.88,67.94,5,5,LOS_C,3,27.05,27.05,7.91,2.80,11.906,2.317,2.759,0.170
3,3210-3240,8-6@1086.4-6@1124.9,1.63,13.88,7,7,LOS_A,1,3.82,3.82,0.00,0.00,1.512,0.294,0.350,0.022
3,3210-3240,8-6@1086.4-10014@25.1,1.63,13.88,9,9,LOS_A,1,3.90,3.90,0.50,0.33,3.742,0.728,0.867,0.054
3,3210-3240,8,13.75,67.94,26,26,LOS_B,2,12.42,12.42,3.11,1.04,26.591,5.174,6.163,0.380
3,3240-3270,1-5@777.9-5@820.9,1.89,13.62,7,7,LOS_A,1,6.19,6.19,0.58,0.14,2.822,0.549,0.654,0.040
3,3240-3270,1-5@777.9-14@745.4,1.89,13.62,7,7,LOS_A,1,7.92,7.92,0.13,0.43,4.326,0.842,1.003,0.062
3,3240-3270,1-14@698.3-14@745.4,14.60,41.57,6,6,LOS_C,3,25.89,25.89,5.57,2.67,13.769,2.679,3.191,0.197
3,3240-3270,1-14@698.3-10004@28.4,14.60,41.57,7,7,LOS_B,2,13.93,13.93,2.64,1.00,7.402,1.440,1.716,0.106
3,3240-3270,1,8.24,41.57,27,27,LOS_B,2,13.03,13.03,2.11,1.00,28.239,5.494,6.545,0.404
3,3240-3270,2-1@839.5-1@885.5,26.87,61.10,6,6,LOS_C,3,27.05,27.05,9.51,2.00,11.815,2.299,2.738,0.169
3,3240-3270,2-1@839.5-10000@37.4,26.87,61.10,7,7,LOS_C,3,27.56,27.56,6.96,2.14,14.206,2.764,3.292,0.203
3,3240-3270,2-14@803.9-14@847.3,4.20,21.00,4,4,LOS_B,2,11.25,11.25,0.84,0.75,3.278,0.638,0.760,0.047
3,3240-3270,2-14@803.9-10001@24.3,4.20,21.00,8,8,LOS_A,1,5.23,5.23,1.19,0.38,3.648,0.710,0.845,0.052
3,3240-3270,2,15.53,61.10,25,25,LOS_B,2,17.68,17.68,4.75,1.32,32.819,6.385,7.606,0.470
3,3240-3270,3-4@325.6-4@367.6,22.54,68.70,7,7,LOS_C,3,35.00,35.00,9.16,6.71,36.445,7.091,8.446,0.521
3,3240-3270,3-4@325.6-10007@31.1,22.54,68.70,7,7,LOS_C,3,31.06,31.06,6.14,6.71,35.883,6.981,8.316,0.513
3,3240-3270,3-14@905.4-14@945.6,2.53,14.17,6,6,LOS_A,1,8.11,8.11,1.02,0.33,2.971,0.578,0.689,0.043
3,3240-3270,3-14@905.4-10006@28.4,2.53,14.17,5,5,LOS_A,1,8.32,8.32,1.67,0.60,3.335,0.649,0.773,0.048
3,3240-3270,3,12.53,68.70,25,25,LOS_C,3,22.10,22.10,4.86,3.96,79.132,15.396,18.340,1.132
3,3240-3270,4-14@1018.5-14@1056.3,2.62,13.80,8,8,LOS_A,1,2.87,2.87,1.08,0.38,3.666,0.713,0.850,0.052
3,3240-3270,4-14@1018.5-10016@30.7,2.62,13.80,6,6,LOS_A,1,1.38,1.38,0.00,0.00,1.146,0.223,0.266,0.016
3,3240-3270,4-15@605.8-15@651.4,42.94,72.62,3,3,LOS_D,4,35.68,35.68,12.88,4.00,9.662,1.880,2.239,0.138
3,3240-3270,4-15@605.8-10017@29.2,42.94,72.62,4,4,LOS_C,3,33.94,33.94,10.45,3.75,12.374,2.408,2.868,0.177
3,3240-3270,4,22.78,72.62,21,21,LOS_B,2,13.05,13.05,4.24,1.43,27.261,5.304,6.318,0.390
3,3240-3270,5-6@771.4-6@812.3,9.48,33.51,6,6,LOS_B,2,18.66,18.66,3.56,1.33,8.028,1.562,1.861,0.115
3,3240-3270,5-6@771.4-10008@26.8,9.48,33.51,6,6,LOS_B,2,19.23,19.23,5.84,1.50,8.699,1.692,2.016,0.124
3,3240-3270,5-15@917.1-15@953.7,4.54,18.02,7,7,LOS_A,1,9.82,9.82,1.77,0.29,3.780,0.735,0.876,0.054
3,3240-3270,5-15@917.1-10009@26.6,4.54,18.02,4,4,LOS_B,2,12.27,12.27,2.72,1.00,4.198,0.817,0.973,0.060
3,3240-3270,5,7.01,33.51,23,23,LOS_B,2,15.01,15.01,3.46,1.00,24.722,4.810,5.730,0.354
3,3240-3270,6-4@647.9-4@688.0,33.88,79.03,10,10,LOS_C,3,33.97,33.97,9.66,6.50,47.374,9.217,10.979,0.678
3,3240-3270,6-4@647.9-10011@22.3,33.88,79.03,8,8,LOS_D,4,38.70,38.70,12.06,6.38,39.671,7.719,9.194,0.568
3,3240-3270,6-6@878.0-6@917.5,2.68,15.42,3,3,LOS_A,1,9.09,9.09,0.39,0.67,2.248,0.437,0.521,0.032
3,3240-3270,6-6@878.0-10010@26.4,2.68,15.42,5,5,LOS_A,1,4.16,4.16,0.50,0.20,1.707,0.332,0.396,0.024
3,3240-3270,6,18.28,79.03,26,26,LOS_C,3,26.82,26.82,7.57,4.58,91.585,17.819,21.226,1.310
3,3240-3270,7-1@504.8-1@548.8,51.52,90.78,5,5,LOS_D,4,35.03,35.03,8.30,6.60,25.188,4.901,5.838,0.360
3,3240-3270,7-1@504.8-10013@33.6,51.52,90.78,4,4,LOS_D,4,46.48,46.48,11.88,8.00,25.025,4.869,5.800,0.358
3,3240-3270,7-6@983.5-6@1021.9,0.41,6.23,5,5,LOS_A,1,7.02,7.02,0.00,0.00,1.320,0.257,0.306,0.019
3,3240-3270,7-6@983.5-10012@22.9,0.41,6.23,9,9,LOS_A,1,4.52,4.52,0.58,0.11,2.557,0.498,0.593,0.037
3,3240-3270,7,25.97,90.78,23,23,LOS_B,2,18.99,18.99,4.10,2.87,54.160,10.538,12.552,0.775
3,3240-3270,8-5@427.2-5@466.3,35.59,59.36,5,5,LOS_C,3,32.30,32.30,10.29,2.40,11.411,2.220,2.645,0.163
3,3240-3270,8-5@427.2-10015@30.1,35.59,59.36,5,5,LOS_C,3,32.56,32.56,10.88,4.00,15.858,3.085,3.675,0.227
3,3240-3270,8-6@1086.4-6@1124.9,0.62,6.17,6,6,LOS_A,1,1.90,1.90,0.35,0.17,1.778,0.346,0.412,0.025
3,3240-3270,8-6@1086.4-10014@25.1,0.62,6.17,4,4,LOS_A,1,1.94,1.94,0.00,0.00,0.699,0.136,0.162,0.010
3,3240-3270,8,18.10,59.36,20,20,LOS_B,2,17.17,17.17,5.40,1.65,29.785,5.795,6.903,0.426
3,3270-3300,1-5@777.9-5@820.9,4.29,16.11,4,4,LOS_A,1,8.69,8.69,1.51,0.50,2.692,0.524,0.624,0.039
3,3270-3300,1-5@777.9-14@745.4,4.29,16.11,3,3,LOS_A,1,8.21,8.21,0.14,0.67,2.389,0.465,0.554,0.034
3,3270-3300,1-14@698.3-14@745.4,5.49,22.57,8,8,LOS_C,3,24.93,24.93,4.52,1.75,13.652,2.656,3.164,0.195
3,3270-3300,1-14@698.3-10004@28.4,5.49,22.57,8,8,LOS_B,2,17.94,17.94,3.40,1.63,12.327,2.398,2.857,0.176
3,3270-3300,1,4.89,22.57,23,23,LOS_B,2,17.49,17.49,3.03,1.35,31.147,6.060,7.219,0.446
3,3270-3300,2-1@839.5-1@885.5,31.26,68.09,7,7,LOS_C,3,30.11,30.11,12.06,1.86,13.207,2.570,3.061,0.189
3,3270-3300,2-1@839.5-10000@37.4,31.26,68.09,6,6,LOS_C,3,31.31,31.31,9.97,1.83,11.252,2.189,2.608,0.161
3,3270-3300,2-14@803.9-14@847.3,1.33,14.50,5,5,LOS_A,1,6.04,6.04,0.00,0.20,1.894,0.368,0.439,0.027
3,3270-3300,2-14@803.9-10001@24.3,1.33,14.50,7,7,LOS_A,1,4.88,4.88,0.30,0.29,2.761,0.537,0.640,0.040
3,3270-3300,2,16.30,68.09,25,25,LOS_B,2,18.52,18.52,5.85,1.08,29.121,5.666,6.749,0.417
3,3270-3300,3-4@325.6-4@367.6,58.37,88.67,4,4,LOS_D,4,38.44,38.44,8.59,5.00,15.464,3.009,3.584,0.221
3,3270-3300,3-4@325.6-10007@31.1,58.37,88.67,5,5,LOS_C,3,32.90,32.90,8.78,6.00,22.464,4.371,5.206,0.321
3,3270-3300,3-14@905.4-14@945.6,1.66,12.89,9,9,LOS_A,1,4.88,4.88,0.01,0.22,3.347,0.651,0.776,0.048
3,3270-3300,3-14@905.4-10006@28.4,1.66,12.89,6,6,LOS_A,1,7.28,7.28,1.03,0.67,4.013,0.781,0.930,0.057
3,3270-3300,3,30.02,88.67,24,24,LOS_B,2,16.91,16.91,3.52,2.33,46.109,8.971,10.686,0.660
3,3270-3300,4-14@1018.5-14@1056.3,3.64,14.90,5,5,LOS_A,1,2.61,2.61,0.83,0.20,1.707,0.332,0.396,0.024
3,3270-3300,4-14@1018.5-10016@30.7,3.64,14.90,6,6,LOS_A,1,1.89,1.89,0.00,0.00,1.179,0.229,0.273,0.017
3,3270-3300,4-15@605.8-15@651.4,80.45,119.67,7,7,LOS_D,4,50.92,50.92,20.89,6.43,35.456,6.898,8.217,0.507
3,3270-3300,4-15@605.8-10017@29.2,80.45,119.67,5,5,LOS_D,4,53.42,53.42,18.49,8.20,33.902,6.596,7.857,0.485
3,3270-3300,4,42.04,119.67,23,23,LOS_C,3,28.17,28.17,10.56,3.78,72.171,14.042,16.726,1.032
3,3270-3300,5-6@771.4-6@812.3,1.17,5.89,8,8,LOS_A,1,4.70,4.70,0.03,0.13,2.963,0.577,0.687,0.042
3,3270-3300,5-6@771.4-10008@26.8,1.17,5.89,8,8,LOS_A,1,5.28,5.28,1.03,0.38,4.208,0.819,0.975,0.060
3,3270-3300,5-15@917.1-15@953.7,9.23,22.52,5,5,LOS_A,1,8.66,8.66,1.43,0.60,3.651,0.710,0.846,0.052
3,3270-3300,5-15@917.1-10009@26.6,9.23,22.52,4,4,LOS_B,2,14.40,14.40,5.39,1.00,4.309,0.838,0.999,0.062
3,3270-3300,5,5.20,22.52,25,25,LOS_A,1,7.23,7.23,1.49,0.44,15.112,2.940,3.502,0.216
3,3270-3300,6-4@647.9-4@688.0,22.43,57.52,8,8,LOS_C,3,24.88,24.88,3.08,4.13,27.042,5.261,6.267,0.387
3,3270-3300,6-4@647.9-10011@22.3,22.43,57.52,6,6,LOS_C,3,34.47,34.47,11.15,5.33,23.866,4.644,5.531,0.341
3,3270-3300,6-6@878.0-6@917.5,5.92,24.44,6,6,LOS_A,1,6.26,6.26,0.41,0.17,2.194,0.427,0.508,0.031
3,3270-3300,6-6@878.0-10010@26.4,5.92,24.44,7,7,LOS_A,1,8.61,8.61,2.34,0.86,5.739,1.117,1.330,0.082
3,3270-3300,6,14.18,57.52,27,27,LOS_B,2,18.66,18.66,4.09,2.67,59.156,11.510,13.710,0.846
3,3270-3300,7-1@504.8-1@548.8,67.61,87.58,3,3,LOS_D,4,40.64,40.64,9.17,4.00,9.846,1.916,2.282,0.141
3,3270-3300,7-1@504.8-10013@33.6,67.61,87.58,4,4,LOS_D,4,52.72,52.72,18.00,8.25,26.434,5.143,6.126,0.378
3,3270-3300,7-6@983.5-6@1021.9,1.73,14.80,5,5,LOS_A,1,3.32,3.32,0.28,0.40,2.440,0.475,0.565,0.035
3,3270-3300,7-6@983.5-10012@22.9,1.73,14.80,8,8,LOS_A,1,2.45,2.45,0.19,0.13,2.083,0.405,0.483,0.030
3,3270-3300,7,34.67,87.58,20,20,LOS_B,2,18.45,18.45,5.12,2.40,40.107,7.803,9.295,0.574
3,3270-3300,8-5@427.2-5@466.3,57.43,84.28,7,7,LOS_D,4,36.53,36.53,12.14,4.29,24.615,4.789,5.705,0.352
3,3270-3300,8-5@427.2-10015@30.1,57.43,84.28,6,6,LOS_D,4,41.22,41.22,14.69,6.67,29.722,5.783,6.888,0.425
3,3270-3300,8-6@1086.4-6@1124.9,0.75,6.83,6,6,LOS_A,1,1.37,1.37,0.00,0.00,1.072,0.209,0.248,0.015
3,3270-3300,8-6@1086.4-10014@25.1,0.75,6.83,2,2,LOS_A,1,3.40,3.40,0.00,0.00,0.386,0.075,0.089,0.006
3,3270-3300,8,29.09,84.28,21,21,LOS_C,3,24.67,24.67,8.24,3.33,57.653,11.217,13.362,0.825
3,3300-3330,1-5@777.9-5@820.9,3.68,20.26,4,4,LOS_A,1,7.63,7.63,1.91,0.25,1.972,0.384,0.457,0.028
3,3300-3330,1-5@777.9-14@745.4,3.68,20.26,4,4,LOS_A,1,9.57,9.57,0.03,0.25,2.067,0.402,0.479,0.030
3,3300-3330,1-14@698.3-14@745.4,6.10,20.17,5,5,LOS_B,2,18.14,18.14,3.93,0.80,5.130,0.998,1.189,0.073
3,3300-3330,1-14@698.3-10004@28.4,6.10,20.17,10,10,LOS_A,1,6.08,6.08,1.42,0.30,4.939,0.961,1.145,0.071
3,3300-3330,1,4.89,20.26,23,23,LOS_A,1,9.58,9.58,1.81,0.39,14.053,2.734,3.257,0.201
3,3300-3330,2-1@839.5-1@885.5,40.83,77.74,7,7,LOS_C,3,32.85,32.85,10.62,2.29,15.121,2.942,3.504,0.216
3,3300-3330,2-1@839.5-10000@37.4,40.83,77.74,4,4,LOS_D,4,45.48,45.48,16.48,5.75,18.718,3.642,4.338,0.268
3,3300-3330,2-14@803.9-14@847.3,3.73,16.37,4,4,LOS_A,1,7.68,7.68,0.45,0.50,2.469,0.480,0.572,0.035
3,3300-3330,2-14@803.9-10001@24.3,3.73,16.37,5,5,LOS_A,1,8.33,8.33,2.35,1.00,4.450,0.866,1.031,0.064
3,3300-3330,2,22.28,77.74,20,20,LOS_C,3,24.21,24.21,7.69,2.30,40.824,7.943,9.461,0.584
3,3300-3330,3-4@325.6-4@367.6,17.07,53.85,10,10,LOS_D,4,37.02,37.02,10.82,8.20,61.701,12.005,14.300,0.883
3,3300-3330,3-4@325.6-10007@31.1,17.07,53.85,10,10,LOS_C,3,30.72,30.72,4.90,5.70,44.603,8.678,10.337,0.638
3,3300-3330,3-14@905.4-14@945.6,2.99,12.30,3,3,LOS_A,1,4.57,4.57,0.00,0.00,0.656,0.128,0.152,0.009
3,3300-3330,3-14@905.4-10006@28.4,2.99,12.30,3,3,LOS_A,1,7.35,7.35,1.83,1.00,2.750,0.535,0.637,0.039
3,3300-3330,3,10.03,53.85,26,26,LOS_C,3,27.43,27.43,6.26,5.46,109.912,21.385,25.473,1.572
3,3300-3330,4-14@1018.5-14@1056.3,1.64,15.56,9,9,LOS_A,1,4.85,4.85,1.36,0.44,4.784,0.931,1.109,0.068
3,3300-3330,4-14@1018.5-10016@30.7,1.64,15.56,6,6,LOS_A,1,4.42,4.42,0.09,0.17,2.074,0.404,0.481,0.030
3,3300-3330,4-15@605.8-15@651.4,114.17,132.21,7,7,LOS_D,4,53.86,53.86,16.76,11.86,60.801,11.830,14.091,0.870
3,3300-3330,4-15@605.8-10017@29.2,114.17,132.21,4,4,LOS_E,5,72.38,72.38,30.51,14.50,42.065,8.184,9.749,0.602
3,3300-3330,4,57.90,132.21,26,26,LOS_C,3,28.34,28.34,9.70,5.62,110.785,21.555,25.676,1.585
3,3300-3330,5-6@771.4-6@812.3,10.41,26.21,4,4,LOS_B,2,14.10,14.10,6.89,1.00,4.115,0.801,0.954,0.059
3,3300-3330,5-6@771.4-10008@26.8,10.41,26.21,6,6,LOS_B,2,12.02,12.02,5.27,0.83,5.616,1.093,1.301,0.080
3,3300-3330,5-15@917.1-15@953.7,6.21,21.85,6,6,LOS_A,1,5.76,5.76,0.00,0.00,1.773,0.345,0.411,0.025
3,3300-3330,5-15@917.1-10009@26.6,6.21,21.85,5,5,LOS_A,1,7.24,7.24,1.11,0.80,4.202,0.817,0.974,0.060
3,3300-3330,5,8.31,26.21,21,21,LOS_A,1,9.49,9.49,3.08,0.62,15.820,3.078,3.667,0.226
3,3300-3330,6-4@647.9-4@688.0,31.39,53.62,5,5,LOS_C,3,21.91,21.91,5.26,1.00,6.104,1.188,1.415,0.087
3,3300-3330,6-4@647.9-10011@22.3,31.39,53.62,3,3,LOS_D,4,38.99,38.99,13.35,7.33,15.236,2.964,3.531,0.218
3,3300-3330,6-6@878.0-6@917.5,1.44,13.18,5,5,LOS_A,1,6.25,6.25,0.40,0.20,1.931,0.376,0.447,0.028
3,3300-3330,6-6@878.0-10010@26.4,1.44,13.18,6,6,LOS_A,1,3.82,3.82,0.36,0.17,1.897,0.369,0.440,0.027
3,3300-3330,6,16.41,53.62,19,19,LOS_B,2,14.77,14.77,3.71,1.53,26.400,5.137,6.119,0.378
3,3300-3330,7-1@504.8-1@548.8,82.28,113.58,6,6,LOS_D,4,46.17,46.17,12.78,7.33,33.931,6.602,7.864,0.485
3,3300-3330,7-1@504.8-10013@33.6,82.28,113.58,7,7,LOS_E,5,61.14,61.14,18.79,13.86,71.176,13.848,16.496,1.018
3,3300-3330,7-6@983.5-6@1021.9,3.38,14.12,4,4,LOS_A,1,6.93,6.93,0.00,0.00,1.059,0.206,0.246,0.015
3,3300-3330,7-6@983.5-10012@22.9,3.38,14.12,5,5,LOS_A,1,6.34,6.34,1.67,0.60,3.106,0.604,0.720,0.044
3,3300-3330,7,42.83,113.58,22,22,LOS_C,3,34.75,34.75,9.84,6.55,107.883,20.990,25.003,1.543
3,3300-3330,8-5@427.2-5@466.3,21.66,79.62,10,10,LOS_C,3,31.36,31.36,7.04,5.00,40.472,7.874,9.380,0.579
3,3300-3330,8-5@427.2-10015@30.1,21.66,79.62,9,9,LOS_C,3,32.22,32.22,7.10,7.89,53.665,10.441,12.437,0.768
3,3300-3330,8-6@1086.4-6@1124.9,4.10,14.44,3,3,LOS_A,1,6.28,6.28,0.53,0.33,1.407,0.274,0.326,0.020
3,3300-3330,8-6@1086.4-10014@25.1,4.10,14.44,4,4,LOS_A,1,4.78,4.78,1.39,0.25,1.559,0.303,0.361,0.022
3,3300-3330,8,12.88,79.62,26,26,LOS_C,3,24.68,24.68,5.44,4.73,97.597,18.989,22.619,1.396
